id,seriesid,name,value
6530,2274,t2,5/8/2017
6531,2274,count,2685
6532,2275,t1,1/1/2010
6533,2275,t2,5/8/2017
6534,2275,count,2685
6535,2276,t1,1/1/2010
6536,2276,t2,5/8/2017
6537,2276,count,2685
6538,2277,t1,1/1/2010
6539,2277,t2,5/8/2017
6540,2277,count,2685
6541,2278,t1,1/1/2010
6542,2278,t2,5/8/2017
6543,2278,count,2685
6544,2279,t1,1/1/2010
6545,2279,t2,5/8/2017
6546,2279,count,2685
6547,2280,t1,1/1/2010
6548,2280,t2,5/8/2017
6549,2280,count,2685
6550,2281,t1,1/1/2010
6551,2281,t2,5/8/2017
6552,2281,count,2685
6553,2282,t1,1/1/2010
6554,2282,t2,5/8/2017
6555,2282,count,2685
6556,2283,t1,1/1/2010
6557,2283,t2,5/8/2017
6558,2283,count,2685
6559,2284,t1,1/1/2010
6560,2284,t2,5/8/2017
6561,2284,count,2685
6562,2285,t1,1/1/2010
6563,2285,t2,5/8/2017
6564,2285,count,2685
6565,2286,t1,1/1/2010
6566,2286,t2,5/8/2017
6567,2286,count,2685
6568,2287,t1,1/1/2010
6569,2287,t2,5/8/2017
6570,2287,count,2685
6571,2288,t1,1/1/2010
6572,2288,t2,5/8/2017
6573,2288,count,2685
6574,2289,t1,1/1/2010
6575,2289,t2,5/8/2017
6576,2289,count,2685
6577,2290,t1,1/1/2010
6578,2290,t2,5/8/2017
6579,2290,count,2685
6580,2291,t1,1/1/2010
6581,2291,t2,5/8/2017
6582,2291,count,2685
6583,2292,t1,1/1/2010
6584,2292,t2,5/8/2017
6585,2292,count,2685
6586,2293,t1,1/1/2010
6587,2293,t2,5/8/2017
6588,2293,count,2685
6589,2294,t1,1/1/2010
6590,2294,t2,5/8/2017
6591,2294,count,2685
6592,2295,t1,1/1/2010
6593,2295,t2,5/8/2017
6594,2295,count,2685
6595,2296,t1,1/1/2010
6596,2296,t2,5/8/2017
6597,2296,count,2685
6598,2297,t1,1/1/2010
6599,2297,t2,5/8/2017
6600,2297,count,2685
6601,2298,t1,1/1/2010
6602,2298,t2,5/8/2017
6603,2298,count,2685
6604,2299,t1,1/1/2010
6605,2299,t2,5/8/2017
6606,2299,count,2685
6607,2300,t1,1/1/2010
6608,2300,t2,5/8/2017
6609,2300,count,2685
6610,2301,t1,1/1/2010
6611,2301,t2,5/8/2017
6612,2301,count,2685
6613,2302,t1,1/1/2010
6614,2302,t2,5/8/2017
6615,2302,count,2685
6616,2303,t1,1/1/2010
6617,2303,t2,5/8/2017
6618,2303,count,2685
6619,2304,t1,1/1/2010
6620,2304,t2,5/8/2017
6621,2304,count,2685
6622,2305,t1,1/1/2010
6623,2305,t2,5/8/2017
6624,2305,count,2685
6625,2306,t1,1/1/2010
6626,2306,t2,5/8/2017
6627,2306,count,2685
6628,2307,t1,1/1/2010
6629,2307,t2,5/8/2017
6630,2307,count,2685
6631,2308,t1,1/1/2010
6632,2308,t2,5/8/2017
6633,2308,count,2685
6634,2309,t1,1/1/2010
6635,2309,t2,5/8/2017
6636,2309,count,2685
6637,2310,t1,1/1/2010
6638,2310,t2,5/8/2017
6639,2310,count,2685
6640,2311,t1,1/1/2010
6641,2311,t2,5/8/2017
6642,2311,count,2685
6643,2312,t1,1/1/2010
6644,2312,t2,5/8/2017
6645,2312,count,2685
6646,2313,t1,1/1/2010
6647,2313,t2,5/8/2017
6648,2313,count,2685
6649,2314,t1,1/1/2010
6650,2314,t2,5/8/2017
6651,2314,count,2685
6652,2315,t1,1/1/2010
6653,2315,t2,5/8/2017
6654,2315,count,2685
6655,2316,t1,1/1/2010
6656,2316,t2,5/8/2017
6657,2316,count,2685
6658,2317,t1,1/1/2010
6659,2317,t2,5/8/2017
6660,2317,count,2685
6661,2318,t1,1/1/2010
6662,2318,t2,5/8/2017
6663,2318,count,2685
6664,2319,t1,1/1/2010
6665,2319,t2,5/8/2017
6666,2319,count,2685
6667,2320,t1,1/1/2010
6668,2320,t2,5/8/2017
6669,2320,count,2685
6670,2321,t1,1/1/2010
6671,2321,t2,5/8/2017
6672,2321,count,2685
6673,2322,t1,1/1/2010
6674,2322,t2,5/8/2017
6675,2322,count,2685
6676,2323,t1,1/1/2010
6677,2323,t2,5/8/2017
6678,2323,count,2685
6679,2324,t1,1/1/2010
6680,2324,t2,5/8/2017
6681,2324,count,2685
6682,2325,t1,1/1/2010
6683,2325,t2,5/8/2017
6684,2325,count,2685
6685,2326,t1,1/1/2010
6686,2326,t2,5/8/2017
6687,2326,count,2685
6688,2327,t1,1/1/2010
6689,2327,t2,5/8/2017
6690,2327,count,2685
6691,2328,t1,1/1/2010
6692,2328,t2,5/8/2017
6693,2328,count,2685
6694,2329,t1,1/1/2010
6695,2329,t2,5/8/2017
6696,2329,count,2685
6697,2330,t1,1/1/2010
6698,2330,t2,5/8/2017
6699,2330,count,2685
6700,2331,t1,1/1/2010
6701,2331,t2,5/8/2017
6702,2331,count,2685
6703,2332,t1,1/1/2010
6704,2332,t2,5/8/2017
6705,2332,count,2685
6706,2333,t1,1/1/2010
6707,2333,t2,5/8/2017
6708,2333,count,2685
6709,2334,t1,1/1/2010
6710,2334,t2,5/8/2017
6711,2334,count,2685
6712,2335,t1,1/1/2010
6713,2335,t2,5/8/2017
6714,2335,count,2685
6715,2336,t1,1/1/2010
6716,2336,t2,5/8/2017
6717,2336,count,2685
6718,2337,t1,1/1/2010
6719,2337,t2,5/8/2017
6720,2337,count,2685
6721,2338,t1,1/1/2010
6722,2338,t2,5/8/2017
6723,2338,count,2685
6724,2339,t1,1/1/2010
6725,2339,t2,5/8/2017
6726,2339,count,2685
6727,2340,t1,1/1/2010
6728,2340,t2,5/8/2017
6729,2340,count,2685
6730,2341,t1,1/1/2010
6731,2341,t2,5/8/2017
6732,2341,count,2685
6733,2342,t1,1/1/2010
6734,2342,t2,5/8/2017
6735,2342,count,2685
6736,2343,t1,1/1/2010
6737,2343,t2,5/8/2017
6738,2343,count,2685
6739,2344,t1,1/1/2010
6740,2344,t2,5/8/2017
6741,2344,count,2685
6742,2345,t1,1/1/2010
6743,2345,t2,5/8/2017
6744,2345,count,2685
6745,2346,t1,1/1/2010
6746,2346,t2,5/8/2017
6747,2346,count,2685
6748,2347,t1,1/1/2010
6749,2347,t2,5/8/2017
6750,2347,count,2685
6751,2348,t1,1/1/2010
6752,2348,t2,5/8/2017
6753,2348,count,2685
6754,2349,t1,1/1/2010
6755,2349,t2,5/8/2017
6756,2349,count,2685
6757,2350,t1,1/1/2010
6758,2350,t2,5/8/2017
6759,2350,count,2685
6760,2351,t1,1/1/2010
6761,2351,t2,5/8/2017
6762,2351,count,2685
6763,2352,t1,1/1/2010
6764,2352,t2,5/8/2017
6765,2352,count,2685
6766,2353,t1,1/1/2010
6767,2353,t2,5/8/2017
6768,2353,count,2685
6769,2354,t1,1/1/2010
6770,2354,t2,5/8/2017
6771,2354,count,2685
6772,2355,t1,1/1/2010
6773,2355,t2,5/8/2017
6774,2355,count,2685
6775,2356,t1,1/1/2010
6776,2356,t2,5/8/2017
6777,2356,count,2685
6778,2357,t1,1/1/2010
6779,2357,t2,5/8/2017
6780,2357,count,2685
6781,2358,t1,1/1/2010
6782,2358,t2,5/8/2017
6783,2358,count,2685
6784,2359,t1,1/1/2010
6785,2359,t2,5/8/2017
6786,2359,count,2685
6787,2360,t1,1/1/2010
6788,2360,t2,5/8/2017
6789,2360,count,2685
6790,2361,t1,1/1/2010
6791,2361,t2,5/8/2017
6792,2361,count,2685
6793,2362,t1,1/1/2010
6794,2362,t2,5/8/2017
6795,2362,count,2685
6796,2363,t1,1/1/2010
6797,2363,t2,5/8/2017
6798,2363,count,2685
6799,2364,t1,1/1/2010
6800,2364,t2,5/8/2017
6801,2364,count,2685
6802,2365,t1,1/1/2010
6803,2365,t2,5/8/2017
6804,2365,count,2685
6805,2366,t1,1/1/2010
6806,2366,t2,5/8/2017
6807,2366,count,2685
6808,2367,t1,1/1/2010
6809,2367,t2,5/8/2017
6810,2367,count,2685
6811,2368,t1,1/1/2010
6812,2368,t2,5/8/2017
6813,2368,count,2685
6814,2369,t1,1/1/2010
6815,2369,t2,5/8/2017
6816,2369,count,2685
6817,2370,t1,1/1/2010
6818,2370,t2,5/8/2017
6819,2370,count,2685
6820,2371,t1,1/1/2010
6821,2371,t2,5/8/2017
6822,2371,count,2685
6823,2372,t1,1/1/2010
6824,2372,t2,5/8/2017
6825,2372,count,2685
6826,2373,t1,1/1/2010
6827,2373,t2,5/8/2017
6828,2373,count,2685
6829,2374,t1,1/1/2010
6830,2374,t2,5/8/2017
6831,2374,count,2685
6832,2375,t1,1/1/2010
6833,2375,t2,5/8/2017
6834,2375,count,2685
6835,2376,t1,1/1/2010
6836,2376,t2,5/8/2017
6837,2376,count,2685
6838,2377,t1,1/1/2010
6839,2377,t2,5/8/2017
6840,2377,count,2685
6841,2378,t1,1/1/2010
6842,2378,t2,5/8/2017
6843,2378,count,2685
6844,2379,t1,1/1/2010
6845,2379,t2,5/8/2017
6846,2379,count,2685
6847,2380,t1,1/1/2010
6848,2380,t2,5/8/2017
6849,2380,count,2685
6850,2381,t1,1/1/2010
6851,2381,t2,5/8/2017
6852,2381,count,2685
6853,2382,t1,1/1/2010
6854,2382,t2,5/8/2017
6855,2382,count,2685
6856,2383,t1,1/1/2010
6857,2383,t2,5/8/2017
6858,2383,count,2685
6859,2384,t1,1/1/2010
6860,2384,t2,5/8/2017
6861,2384,count,2685
6862,2385,t1,1/1/2010
6863,2385,t2,5/8/2017
6864,2385,count,2685
6865,2386,t1,1/1/2010
6866,2386,t2,5/8/2017
6867,2386,count,2685
6868,2387,t1,1/1/2010
6869,2387,t2,5/8/2017
6870,2387,count,2685
6871,2388,t1,1/1/2010
6872,2388,t2,5/8/2017
6873,2388,count,2685
6874,2389,t1,1/1/2010
6875,2389,t2,5/8/2017
6876,2389,count,2685
6877,2390,t1,1/1/2010
6878,2390,t2,5/8/2017
6879,2390,count,2685
6880,2391,t1,1/1/2010
6881,2391,t2,5/8/2017
6882,2391,count,2685
6883,2392,t1,1/1/2010
6884,2392,t2,5/8/2017
6885,2392,count,2685
6886,2393,t1,1/1/2010
6887,2393,t2,5/8/2017
6888,2393,count,2685
6889,2394,t1,1/1/2010
6890,2394,t2,5/8/2017
6891,2394,count,2685
6892,2395,t1,1/1/2010
6893,2395,t2,5/8/2017
6894,2395,count,2685
6895,2396,t1,1/1/2010
6896,2396,t2,5/8/2017
6897,2396,count,2685
6898,2397,t1,1/1/2010
6899,2397,t2,5/8/2017
6900,2397,count,2685
6901,2398,t1,1/1/2010
6902,2398,t2,5/8/2017
6903,2398,count,2685
6904,2399,t1,1/1/2010
6905,2399,t2,5/8/2017
6906,2399,count,2685
6907,2400,t1,1/1/2010
6908,2400,t2,5/8/2017
6909,2400,count,2685
6910,2401,t1,1/1/2010
6911,2401,t2,5/8/2017
6912,2401,count,2685
6913,2402,t1,1/1/2010
6914,2402,t2,5/8/2017
6915,2402,count,2685
6916,2403,t1,1/1/2010
6917,2403,t2,5/8/2017
6918,2403,count,2685
6919,2404,t1,1/1/2010
6920,2404,t2,5/8/2017
6921,2404,count,2685
6922,2405,t1,1/1/2010
6923,2405,t2,5/8/2017
6924,2405,count,2685
6925,2406,t1,1/1/2010
6926,2406,t2,5/8/2017
6927,2406,count,2685
6928,2407,t1,1/1/2010
6929,2407,t2,5/8/2017
6930,2407,count,2685
6931,2408,t1,1/1/2010
6932,2408,t2,5/8/2017
6933,2408,count,2685
6934,2409,t1,1/1/2010
6935,2409,t2,5/8/2017
6936,2409,count,2685
6937,2410,t1,1/1/2010
6938,2410,t2,5/8/2017
6939,2410,count,2685
6940,2411,t1,1/1/2010
6941,2411,t2,5/8/2017
6942,2411,count,2685
6943,2412,t1,1/1/2010
6944,2412,t2,5/8/2017
6945,2412,count,2685
6946,2413,t1,1/1/2010
6947,2413,t2,5/8/2017
6948,2413,count,2685
6949,2414,t1,1/1/2010
6950,2414,t2,5/8/2017
6951,2414,count,2685
6952,2415,t1,1/1/2010
6953,2415,t2,5/8/2017
6954,2415,count,2685
6955,2416,t1,1/1/2010
6956,2416,t2,5/8/2017
6957,2416,count,2685
6958,2417,t1,1/1/2010
6959,2417,t2,5/8/2017
6960,2417,count,2685
6961,2418,t1,1/1/2010
6962,2418,t2,5/8/2017
6963,2418,count,2685
6964,2419,t1,1/1/2010
6965,2419,t2,5/8/2017
6966,2419,count,2685
6967,2420,t1,1/1/2010
6968,2420,t2,5/8/2017
6969,2420,count,2685
6970,2421,t1,1/1/2010
6971,2421,t2,5/8/2017
6972,2421,count,2685
6973,2422,t1,1/1/2010
6974,2422,t2,5/8/2017
6975,2422,count,2685
6976,2423,t1,1/1/2010
6977,2423,t2,5/8/2017
6978,2423,count,2685
6979,2424,t1,1/1/2010
6980,2424,t2,5/8/2017
6981,2424,count,2685
6982,2425,t1,1/1/2010
6983,2425,t2,5/8/2017
6984,2425,count,2685
6985,2426,t1,1/1/2010
6986,2426,t2,5/8/2017
6987,2426,count,2685
6988,2427,t1,1/1/2010
6989,2427,t2,5/8/2017
6990,2427,count,2685
6991,2428,t1,1/1/2010
6992,2428,t2,5/8/2017
6993,2428,count,2685
6994,2429,t1,1/1/2010
6995,2429,t2,5/8/2017
6996,2429,count,2685
6997,2430,t1,1/1/2010
6998,2430,t2,5/8/2017
6999,2430,count,2685
7000,2431,t1,1/1/2010
7001,2431,t2,5/8/2017
7002,2431,count,2685
7003,2432,t1,1/1/2010
7004,2432,t2,5/8/2017
7005,2432,count,2685
7006,2433,t1,1/1/2010
7007,2433,t2,5/8/2017
7008,2433,count,2685
7009,2434,t1,1/1/2010
7010,2434,t2,5/8/2017
7011,2434,count,2685
7012,2435,t1,1/1/2010
7013,2435,t2,5/8/2017
7014,2435,count,2685
7015,857,t1,1/1/2010
7016,857,t2,5/8/2017
7017,857,count,2685
7021,2439,t1,1/1/2010
7022,2439,t2,5/8/2017
7023,2439,count,2685
7024,2438,t1,1/1/2010
7025,2438,t2,5/8/2017
7026,2438,count,2685
7027,2440,t1,1/1/2000
7028,2440,t2,5/8/2017
7029,2440,count,6338
7036,2443,t1,1/1/2010
7037,2443,t2,5/8/2017
7038,2443,count,2685
7039,2446,t1,1/1/2010
7040,2446,t2,5/8/2017
7041,2446,count,2685
7042,2448,t1,1/1/2010
7043,2448,t2,5/8/2017
7044,2448,count,2685
7045,2454,t1,1/1/2010
7046,2454,t2,5/8/2017
7047,2454,count,2685
7048,2449,t1,1/1/2010
7049,2449,t2,5/8/2017
7050,2449,count,2685
7051,2444,t1,1/1/2010
7052,2444,t2,5/8/2017
7053,2444,count,2685
7054,2451,t1,1/1/2010
7055,2451,t2,5/8/2017
7056,2451,count,2685
7057,2452,t1,1/1/2010
7058,2452,t2,5/8/2017
7059,2452,count,2685
7060,2453,t1,1/1/2010
7061,2453,t2,5/8/2017
7062,2453,count,2685
7063,2455,t1,10/1/1999
7064,2455,t2,5/8/2017
7065,2455,count,6430
7066,2445,t1,1/1/2010
7067,2445,t2,5/8/2017
7068,2445,count,2685
7069,2450,t1,1/1/2010
7070,2450,t2,5/8/2017
7071,2450,count,2685
7072,2447,t1,1/1/2010
7073,2447,t2,5/8/2017
7074,2447,count,2685
7075,2456,t1,1/1/2015
7076,2456,t2,5/7/2017
7077,2456,count,834
7078,2457,t1,1/1/2015
7079,2457,t2,5/7/2017
7080,2457,count,834
7081,2458,t1,1/1/2015
7082,2458,t2,5/7/2017
7083,2458,count,834
7084,2459,t1,1/1/2015
7085,2459,t2,5/7/2017
7086,2459,count,846
7087,2460,t1,1/1/2015
7088,2460,t2,5/7/2017
7089,2460,count,846
7090,2461,t1,1/1/2015
7091,2461,t2,5/7/2017
7092,2461,count,846
7093,2462,t1,1/1/2015
7094,2462,t2,5/7/2017
7095,2462,count,846
7096,2463,t1,1/1/2015
7097,2463,t2,5/7/2017
7098,2463,count,846
7099,2464,t1,1/1/2015
7100,2464,t2,5/7/2017
7101,2464,count,846
7102,2465,t1,1/1/2015
7103,2465,t2,5/7/2017
7104,2465,count,846
7105,2466,t1,1/1/2015
7106,2466,t2,5/7/2017
7107,2466,count,846
7108,2467,t1,1/1/2015
7109,2467,t2,5/7/2017
7110,2467,count,846
7111,2468,t1,1/1/2015
7112,2468,t2,5/7/2017
7113,2468,count,846
7114,2469,t1,1/1/2015
7115,2469,t2,5/7/2017
7116,2469,count,853
7117,2470,t1,1/1/2015
7118,2470,t2,5/7/2017
7119,2470,count,846
7120,2471,t1,1/1/2015
7121,2471,t2,5/7/2017
7122,2471,count,846
7123,2472,t1,1/1/2015
7124,2472,t2,5/7/2017
7125,2472,count,847
7126,2473,t1,1/1/2015
7127,2473,t2,5/7/2017
7128,2473,count,846
7129,2474,t1,1/1/2015
7130,2474,t2,5/7/2017
7131,2474,count,846
7132,2475,t1,1/1/2015
7133,2475,t2,5/7/2017
7134,2475,count,846
7135,2476,t1,1/1/2015
7136,2476,t2,5/7/2017
7137,2476,count,846
7138,2477,t1,1/1/2015
7139,2477,t2,5/7/2017
7140,2477,count,847
7141,2478,t1,1/1/2015
7142,2478,t2,5/7/2017
7143,2478,count,846
7144,2479,t1,1/1/2015
7145,2479,t2,5/7/2017
7146,2479,count,846
7147,2480,t1,1/1/2015
7148,2480,t2,5/7/2017
7149,2480,count,853
7150,2481,t1,1/1/2015
7151,2481,t2,5/7/2017
7152,2481,count,846
7153,2482,t1,1/1/2015
7154,2482,t2,5/7/2017
7155,2482,count,846
7156,2483,t1,1/1/2015
7157,2483,t2,5/7/2017
7158,2483,count,846
7159,2484,t1,1/1/2015
7160,2484,t2,5/7/2017
7161,2484,count,846
7162,2485,t1,1/1/2015
7163,2485,t2,5/7/2017
7164,2485,count,853
7165,2486,t1,1/1/2015
7166,2486,t2,5/7/2017
7167,2486,count,846
7168,2487,t1,1/1/2015
7169,2487,t2,5/7/2017
7170,2487,count,846
7171,2488,t1,1/1/2015
7172,2488,t2,5/7/2017
7173,2488,count,847
7174,2489,t1,1/1/2015
7175,2489,t2,5/7/2017
7176,2489,count,846
7177,2490,t1,1/1/2015
7178,2490,t2,5/7/2017
7179,2490,count,846
7180,2491,t1,1/1/2015
7181,2491,t2,5/7/2017
7182,2491,count,846
7183,2492,t1,1/1/2015
7184,2492,t2,5/7/2017
7185,2492,count,846
7186,2493,t1,1/1/2015
7187,2493,t2,5/7/2017
7188,2493,count,847
7189,2494,t1,1/1/2015
7190,2494,t2,5/7/2017
7191,2494,count,846
7192,2495,t1,1/1/2015
7193,2495,t2,5/7/2017
7194,2495,count,846
7195,2496,t1,1/1/2015
7196,2496,t2,5/7/2017
7197,2496,count,853
7198,2497,t1,1/1/2015
7199,2497,t2,5/7/2017
7200,2497,count,846
7201,2498,t1,1/1/2015
7202,2498,t2,5/7/2017
7203,2498,count,846
7204,2499,t1,1/1/2015
7205,2499,t2,5/7/2017
7206,2499,count,834
7207,2500,t1,1/1/2010
7208,2500,t2,5/8/2017
7209,2500,count,2685
7210,2501,t1,1/1/2010
7211,2501,t2,5/8/2017
7212,2501,count,2685
7213,2502,t1,1/1/2010
7214,2502,t2,5/8/2017
7215,2502,count,2685
7216,2503,t1,1/1/2010
7217,2503,t2,5/8/2017
7218,2503,count,2685
7219,2504,t1,1/1/2010
7220,2504,t2,5/8/2017
7221,2504,count,2685
7222,2505,t1,1/1/2010
7223,2505,t2,5/8/2017
7224,2505,count,2685
7225,2506,t1,1/1/2010
7226,2506,t2,5/8/2017
7227,2506,count,2685
7228,2507,t1,1/1/2010
7229,2507,t2,5/8/2017
7230,2507,count,2685
7231,2508,t1,1/1/2010
7232,2508,t2,5/8/2017
7233,2508,count,2685
7234,2509,t1,1/1/2010
7235,2509,t2,5/8/2017
7236,2509,count,2685
7237,2510,t1,1/1/2010
7238,2510,t2,5/8/2017
7239,2510,count,2685
7240,2511,t1,1/1/2010
7241,2511,t2,5/8/2017
7242,2511,count,2685
7243,2512,t1,1/1/2010
7244,2512,t2,5/8/2017
7245,2512,count,2685
7246,2513,t1,1/1/2010
7247,2513,t2,5/8/2017
7248,2513,count,2685
7249,2514,t1,1/1/2010
7250,2514,t2,5/8/2017
7251,2514,count,2685
7252,2515,t1,1/1/2010
7253,2515,t2,5/8/2017
7254,2515,count,2685
7255,2516,t1,1/1/2010
7256,2516,t2,5/8/2017
7257,2516,count,2685
7258,2517,t1,1/1/2010
7259,2517,t2,5/8/2017
7260,2517,count,2685
7261,2518,t1,12/31/9999
7262,2518,t2,1/1/0001
7263,2518,count,0
7264,2519,t1,1/1/2010
7265,2519,t2,5/8/2017
7266,2519,count,2685
7267,2520,t1,1/1/2010
7268,2520,t2,5/8/2017
7269,2520,count,2685
7270,2521,t1,1/1/2010
7271,2521,t2,5/8/2017
7272,2521,count,2685
7273,2522,t1,12/31/9999
7274,2522,t2,1/1/0001
7275,2522,count,0
7276,2523,t1,1/1/2010
7277,2523,t2,5/8/2017
7278,2523,count,2685
7279,2524,t1,1/1/2010
7280,2524,t2,5/8/2017
7281,2524,count,2685
7282,2525,t1,1/1/2010
7283,2525,t2,5/8/2017
7284,2525,count,2685
7285,2526,t1,1/1/2010
7286,2526,t2,5/8/2017
7287,2526,count,2685
7288,2527,t1,1/1/2010
7289,2527,t2,5/8/2017
7290,2527,count,2685
7291,2528,t1,1/1/2010
7292,2528,t2,5/8/2017
7293,2528,count,2685
7294,2529,t1,1/1/2010
7295,2529,t2,5/8/2017
7296,2529,count,2685
7297,2530,t1,1/1/2010
7298,2530,t2,5/8/2017
7299,2530,count,2685
7300,2531,t1,1/1/2010
7301,2531,t2,5/8/2017
7302,2531,count,2685
7303,2532,t1,1/1/2010
7304,2532,t2,5/8/2017
7305,2532,count,2685
7306,2533,t1,1/1/2010
7307,2533,t2,5/8/2017
7308,2533,count,2685
7309,2534,t1,1/1/2010
7310,2534,t2,5/8/2017
7311,2534,count,2685
7312,2535,t1,1/1/2010
7313,2535,t2,5/8/2017
7314,2535,count,2685
7315,2536,t1,1/1/2010
7316,2536,t2,5/8/2017
7317,2536,count,2685
7318,2537,t1,1/1/2010
7319,2537,t2,5/8/2017
7320,2537,count,2685
7321,2538,t1,1/1/2010
7322,2538,t2,5/8/2017
7323,2538,count,2685
7324,2539,t1,1/1/2010
7325,2539,t2,5/8/2017
7326,2539,count,2685
7327,2540,t1,1/1/2010
7328,2540,t2,5/8/2017
7329,2540,count,2685
7330,2541,t1,1/1/2010
7331,2541,t2,5/8/2017
7332,2541,count,2685
7333,2542,t1,1/1/2010
7334,2542,t2,5/8/2017
7335,2542,count,2685
7336,2543,t1,1/1/2010
7337,2543,t2,5/8/2017
7338,2543,count,2685
7339,2544,t1,12/31/9999
7340,2544,t2,1/1/0001
7341,2544,count,0
7342,2545,t1,1/1/2010
7343,2545,t2,5/8/2017
7344,2545,count,2685
7345,2546,t1,1/1/2010
7346,2546,t2,5/8/2017
7347,2546,count,2685
7348,2547,t1,1/1/2010
7349,2547,t2,5/8/2017
7350,2547,count,2685
7351,2548,t1,1/1/2010
7352,2548,t2,5/8/2017
7353,2548,count,2685
7354,2549,t1,1/1/2010
7355,2549,t2,5/8/2017
7356,2549,count,2685
7357,2550,t1,1/1/2010
7358,2550,t2,5/8/2017
7359,2550,count,2685
7360,2551,t1,1/1/2010
7361,2551,t2,5/8/2017
7362,2551,count,2685
7363,2552,t1,1/1/2010
7364,2552,t2,5/8/2017
7365,2552,count,2685
7366,2553,t1,1/1/2010
7367,2553,t2,5/8/2017
7368,2553,count,2685
7369,2554,t1,1/1/2010
7370,2554,t2,5/8/2017
7371,2554,count,2685
7372,2555,t1,1/1/2010
7373,2555,t2,5/8/2017
7374,2555,count,2685
7375,2556,t1,1/1/2010
7376,2556,t2,5/8/2017
7377,2556,count,2685
7378,2557,t1,1/1/2010
7379,2557,t2,5/8/2017
7380,2557,count,2685
7381,2558,t1,1/1/2010
7382,2558,t2,5/8/2017
7383,2558,count,2685
7384,2559,t1,1/1/2010
7385,2559,t2,5/8/2017
7386,2559,count,2685
7387,2560,t1,1/1/2010
7388,2560,t2,5/8/2017
7389,2560,count,2685
7390,2561,t1,12/31/9999
7391,2561,t2,1/1/0001
7392,2561,count,0
7393,2562,t1,1/1/2010
7394,2562,t2,5/8/2017
7395,2562,count,2685
7396,2563,t1,1/1/2010
7397,2563,t2,5/8/2017
7398,2563,count,2685
7399,2564,t1,1/1/2010
7400,2564,t2,5/8/2017
7401,2564,count,2685
7402,2565,t1,1/1/2010
7403,2565,t2,5/8/2017
7404,2565,count,2685
7405,2566,t1,1/1/2010
7406,2566,t2,5/8/2017
7407,2566,count,2685
7408,2567,t1,1/1/2010
7409,2567,t2,5/8/2017
7410,2567,count,2685
7411,2568,t1,1/1/2010
7412,2568,t2,5/8/2017
7413,2568,count,2685
7414,2569,t1,1/1/2010
7415,2569,t2,5/8/2017
7416,2569,count,2685
7417,2570,t1,1/1/2010
7418,2570,t2,5/8/2017
7419,2570,count,2685
7420,2571,t1,12/31/9999
7421,2571,t2,1/1/0001
7422,2571,count,0
7423,2572,t1,1/1/2010
7424,2572,t2,5/8/2017
7425,2572,count,2685
7426,2573,t1,1/1/2010
7427,2573,t2,5/8/2017
7428,2573,count,2685
7429,2574,t1,1/1/2010
7430,2574,t2,5/8/2017
7431,2574,count,2685
7432,2575,t1,1/1/2010
7433,2575,t2,5/8/2017
7434,2575,count,2685
7435,2576,t1,1/1/2010
7436,2576,t2,5/8/2017
7437,2576,count,2685
7438,2577,t1,1/1/2010
7439,2577,t2,5/8/2017
7440,2577,count,2685
7441,2578,t1,1/1/2010
7442,2578,t2,5/8/2017
7443,2578,count,2685
7444,2579,t1,1/1/2010
7445,2579,t2,5/8/2017
7446,2579,count,2685
7447,2580,t1,1/1/2010
7448,2580,t2,5/8/2017
7449,2580,count,2685
7450,2581,t1,1/1/2010
7451,2581,t2,5/8/2017
7452,2581,count,2685
7453,2582,t1,1/1/2010
7454,2582,t2,5/8/2017
7455,2582,count,2685
7456,2583,t1,1/1/2010
7457,2583,t2,5/8/2017
7458,2583,count,2685
7459,2584,t1,12/31/9999
7460,2584,t2,1/1/0001
7461,2584,count,0
7462,2585,t1,1/1/2010
7463,2585,t2,5/8/2017
7464,2585,count,2685
7465,2586,t1,1/1/2010
7466,2586,t2,5/8/2017
7467,2586,count,2685
7468,2587,t1,1/1/2010
7469,2587,t2,5/8/2017
7470,2587,count,2685
7471,2588,t1,1/1/2010
7472,2588,t2,5/8/2017
7473,2588,count,2685
7474,2589,t1,1/1/2010
7475,2589,t2,5/8/2017
7476,2589,count,2685
7477,2590,t1,1/1/2010
7478,2590,t2,5/8/2017
7479,2590,count,2685
7480,2591,t1,1/1/2010
7481,2591,t2,5/8/2017
7482,2591,count,2685
7483,2592,t1,1/1/2010
7484,2592,t2,5/8/2017
7485,2592,count,2685
7486,2593,t1,1/1/2010
7487,2593,t2,5/8/2017
7488,2593,count,2685
7489,2594,t1,1/1/2010
7490,2594,t2,5/8/2017
7491,2594,count,2685
7492,2595,t1,1/1/2010
7493,2595,t2,5/8/2017
7494,2595,count,2685
7495,2596,t1,12/31/9999
7496,2596,t2,1/1/0001
7497,2596,count,0
7498,2597,t1,1/1/2010
7499,2597,t2,5/8/2017
7500,2597,count,2685
7501,2598,t1,1/1/2010
7502,2598,t2,5/8/2017
7503,2598,count,2685
7504,2599,t1,1/1/2010
7505,2599,t2,5/8/2017
7506,2599,count,2685
7507,2600,t1,1/1/2010
7508,2600,t2,5/8/2017
7509,2600,count,2685
7510,2601,t1,1/1/2010
7511,2601,t2,5/8/2017
7512,2601,count,2685
7513,2602,t1,1/1/2010
7514,2602,t2,5/8/2017
7515,2602,count,2685
7516,2603,t1,1/1/2010
7517,2603,t2,5/8/2017
