A_ID,parentid,isfolder,sortorder,iconname,name,siteid,units,timeinterval,parameter,tablename,provider,connectionstring,expression,notes,enabled
6668,8289,0,118,sum,heni_hj,heni,,Irregular,hj,instant_heni_hj,CalculationSeries,,"FileRatingTable(heni_gh,""heni_shift.csv"")",usgs,1
6669,8289,0,119,sum,heni_q,heni,,Irregular,q,instant_heni_q,CalculationSeries,,"FileRatingTable(heni_gh,""heni.csv"")",usgs,1
6664,8293,0,114,sum,hcfi_hj,hcfi,,Irregular,hj,instant_hcfi_hj,CalculationSeries,,"FileRatingTable(hcfi_gh,""hcfi_shift.csv"")",usgs,1
6665,8293,0,115,sum,hcfi_q,hcfi,,Irregular,q,instant_hcfi_q,CalculationSeries,,"FileRatingTable(hcfi_gh,""hcfi.csv"")",usgs,1
6662,8295,0,112,sum,hcdi_hj,hcdi,,Irregular,hj,instant_hcdi_hj,CalculationSeries,,"FileRatingTable(hcdi_gh,""hcdi_shift.csv"")",idahopower,1
6663,8295,0,113,sum,hcdi_q,hcdi,,Irregular,q,instant_hcdi_q,CalculationSeries,,"FileRatingTable(hcdi_gh,""hcdi.csv"")",idahopower,1
6661,8297,0,111,sum,hali_q,hali,,Irregular,q,instant_hali_q,CalculationSeries,,"FileRatingTable(hali_gh,""hali.csv"")",usgs,1
6660,8297,0,112,sum,hali_hj,hali,,Irregular,hj,instant_hali_hj,CalculationSeries,,"FileRatingTable(hali_gh,""hali_shift.csv"")",usgs,1
6652,8348,0,102,sum,gvii_hh,gvii,,Irregular,hh,instant_gvii_hh,CalculationSeries,,"FileRatingTable(gvii_ch,""gvii_shift.csv"")",idahopower,1
8053,8023,1,1,,instant,,,,,folder2014dec10154732067,,,,,1
7241,765,0,260,,bucu_xsm8,bucu,,Irregular,xsm8,instant_bucu_xsm8,Series,,,,1
8126,8073,1,2,,daily,,,,,folder2014dec10160554934,,,,,1
16413,16406,0,1,,blom_ss,blom,,Daily,ss,daily_blom_ss,Series,,,,1
7247,1866,0,266,,flou_xsm8,flou,,Irregular,xsm8,instant_flou_xsm8,Series,,,,1
18150,18146,0,18150,,qspw_pc,qspw,,Irregular,pc,instant_qspw_pc,Series,,,,1
7251,3651,0,270,,nepu_wds,nepu,,Irregular,wds,instant_nepu_wds,Series,,,,1
8054,8023,1,2,,daily,,,,,folder2014dec10154735317,,,,,1
6680,8276,0,130,sum,imno_hj,imno,,Irregular,hj,instant_imno_hj,CalculationSeries,,"FileRatingTable(imno_gh,""imno_shift.csv"")",idahopower,1
6058,7640,0,180,sum,aga_fb,aga,,Monthly,fb,monthly_aga_fb,CalculationSeries,,EndOfMonth(daily_%site%_fb),,1
6057,7640,0,180,sum,aga_af,aga,,Monthly,af,monthly_aga_af,CalculationSeries,,EndOfMonth(daily_%site%_af)*0.001,,1
7244,1096,0,263,,crnu_xsm8,crnu,,Irregular,xsm8,instant_crnu_xsm8,Series,,,,1
13461,14375,0,1,,lmhi_msglen,lmhi,,Irregular,msglen,instant_lmhi_msglen,Series,,,,1
19025,5634,1,3160,,grro,grro,,,,folder2017aug16131324710,Series,,,,1
14966,5634,1,3170,,grs,grs,,,,,,,,,0
16415,16414,1,1,,daily,,,,,folder2017may30130212067,Series,,,,1
16416,16415,0,1,,copm_pc,copm,,Daily,pc,daily_copm_pc,Series,,,,1
16417,16415,0,1,,copm_se,copm,,Daily,se,daily_copm_se,Series,,,,1
16418,16415,0,1,,copm_sd,copm,,Daily,sd,daily_copm_sd,Series,,,,1
16419,16415,0,1,,copm_mm,copm,,Daily,mm,daily_copm_mm,Series,,,,1
16420,16415,0,1,,copm_mx,copm,,Daily,mx,daily_copm_mx,Series,,,,1
16421,16415,0,1,,copm_mn,copm,,Daily,mn,daily_copm_mn,Series,,,,1
16422,16415,0,1,,copm_ss,copm,,Daily,ss,daily_copm_ss,Series,,,,1
16423,15396,1,1,,daily,,,,,folder2017may30130212873,Series,,,,1
16424,16423,0,1,,cpcm_pc,cpcm,,Daily,pc,daily_cpcm_pc,Series,,,,1
16425,16423,0,1,,cpcm_se,cpcm,,Daily,se,daily_cpcm_se,Series,,,,1
16426,16423,0,1,,cpcm_sd,cpcm,,Daily,sd,daily_cpcm_sd,Series,,,,1
16427,16423,0,1,,cpcm_mm,cpcm,,Daily,mm,daily_cpcm_mm,Series,,,,1
16428,16423,0,1,,cpcm_mx,cpcm,,Daily,mx,daily_cpcm_mx,Series,,,,1
16429,16423,0,1,,cpcm_mn,cpcm,,Daily,mn,daily_cpcm_mn,Series,,,,1
16430,16423,0,1,,cpcm_ss,cpcm,,Daily,ss,daily_cpcm_ss,Series,,,,1
16432,16431,1,1,,daily,,,,,folder2017may30130213952,Series,,,,1
16433,16432,0,1,,dhlm_pc,dhlm,,Daily,pc,daily_dhlm_pc,Series,,,,1
16434,16432,0,1,,dhlm_se,dhlm,,Daily,se,daily_dhlm_se,Series,,,,1
16435,16432,0,1,,dhlm_sd,dhlm,,Daily,sd,daily_dhlm_sd,Series,,,,1
16436,16432,0,1,,dhlm_mm,dhlm,,Daily,mm,daily_dhlm_mm,Series,,,,1
16437,16432,0,1,,dhlm_mx,dhlm,,Daily,mx,daily_dhlm_mx,Series,,,,1
16438,16432,0,1,,dhlm_mn,dhlm,,Daily,mn,daily_dhlm_mn,Series,,,,1
16439,16432,0,1,,dhlm_ss,dhlm,,Daily,ss,daily_dhlm_ss,Series,,,,1
18151,18146,0,18151,,qspw_sp,qspw,,Irregular,sp,instant_qspw_sp,Series,,,,1
16441,16440,1,1,,daily,,,,,folder2017may30130214636,Series,,,,1
16442,16441,0,1,,dpym_pc,dpym,,Daily,pc,daily_dpym_pc,Series,,,,1
16443,16441,0,1,,dpym_se,dpym,,Daily,se,daily_dpym_se,Series,,,,1
16444,16441,0,1,,dpym_sd,dpym,,Daily,sd,daily_dpym_sd,Series,,,,1
16445,16441,0,1,,dpym_mm,dpym,,Daily,mm,daily_dpym_mm,Series,,,,1
16446,16441,0,1,,dpym_mx,dpym,,Daily,mx,daily_dpym_mx,Series,,,,1
16447,16441,0,1,,dpym_mn,dpym,,Daily,mn,daily_dpym_mn,Series,,,,1
16448,16441,0,1,,dpym_ss,dpym,,Daily,ss,daily_dpym_ss,Series,,,,1
16449,15428,1,1,,daily,,,,,folder2017may30130215264,Series,,,,1
16450,16449,0,1,,emcm_pc,emcm,,Daily,pc,daily_emcm_pc,Series,,,,1
16451,16449,0,1,,emcm_se,emcm,,Daily,se,daily_emcm_se,Series,,,,1
16452,16449,0,1,,emcm_sd,emcm,,Daily,sd,daily_emcm_sd,Series,,,,1
16453,16449,0,1,,emcm_mm,emcm,,Daily,mm,daily_emcm_mm,Series,,,,1
16454,16449,0,1,,emcm_mx,emcm,,Daily,mx,daily_emcm_mx,Series,,,,1
16455,16449,0,1,,emcm_mn,emcm,,Daily,mn,daily_emcm_mn,Series,,,,1
16456,16449,0,1,,emcm_ss,emcm,,Daily,ss,daily_emcm_ss,Series,,,,1
18152,18146,0,18152,,qspw_ws,qspw,,Irregular,ws,instant_qspw_ws,Series,,,,1
16458,16457,1,1,,daily,,,,,folder2017may30130216254,Series,,,,1
16459,16458,0,1,,ftmm_pc,ftmm,,Daily,pc,daily_ftmm_pc,Series,,,,1
16460,16458,0,1,,ftmm_se,ftmm,,Daily,se,daily_ftmm_se,Series,,,,1
16461,16458,0,1,,ftmm_sd,ftmm,,Daily,sd,daily_ftmm_sd,Series,,,,1
16462,16458,0,1,,ftmm_ss,ftmm,,Daily,ss,daily_ftmm_ss,Series,,,,1
18153,18146,0,18153,,qspw_ob,qspw,,Irregular,ob,instant_qspw_ob,Series,,,,1
16464,16463,1,1,,daily,,,,,folder2017may30130216770,Series,,,,1
16465,16464,0,1,,gvrm_pc,gvrm,,Daily,pc,daily_gvrm_pc,Series,,,,1
16466,16464,0,1,,gvrm_se,gvrm,,Daily,se,daily_gvrm_se,Series,,,,1
16467,16464,0,1,,gvrm_sd,gvrm,,Daily,sd,daily_gvrm_sd,Series,,,,1
16468,16464,0,1,,gvrm_mm,gvrm,,Daily,mm,daily_gvrm_mm,Series,,,,1
16469,16464,0,1,,gvrm_mx,gvrm,,Daily,mx,daily_gvrm_mx,Series,,,,1
16470,16464,0,1,,gvrm_mn,gvrm,,Daily,mn,daily_gvrm_mn,Series,,,,1
10271,10268,1,0,,quality,,,,,,,,,,0
16471,16464,0,1,,gvrm_ss,gvrm,,Daily,ss,daily_gvrm_ss,Series,,,,1
18154,18146,0,18154,,qspw_sd,qspw,,Irregular,sd,instant_qspw_sd,Series,,,,1
16473,16472,1,1,,daily,,,,,folder2017may30130217521,Series,,,,1
16474,16473,0,1,,grcm_pc,grcm,,Daily,pc,daily_grcm_pc,Series,,,,1
16475,16473,0,1,,grcm_se,grcm,,Daily,se,daily_grcm_se,Series,,,,1
16476,16473,0,1,,grcm_sd,grcm,,Daily,sd,daily_grcm_sd,Series,,,,1
16477,16473,0,1,,grcm_mm,grcm,,Daily,mm,daily_grcm_mm,Series,,,,1
16478,16473,0,1,,grcm_mx,grcm,,Daily,mx,daily_grcm_mx,Series,,,,1
16479,16473,0,1,,grcm_mn,grcm,,Daily,mn,daily_grcm_mn,Series,,,,1
16480,16473,0,1,,grcm_ss,grcm,,Daily,ss,daily_grcm_ss,Series,,,,1
15181,15180,1,0,,monthly,,,,,,,,,,0
18155,18146,0,18155,,qspw_wd,qspw,,Irregular,wd,instant_qspw_wd,Series,,,,1
16482,16481,1,1,,daily,,,,,folder2017may30130218272,Series,,,,1
16483,16482,0,1,,hanm_pc,hanm,,Daily,pc,daily_hanm_pc,Series,,,,1
16484,16482,0,1,,hanm_se,hanm,,Daily,se,daily_hanm_se,Series,,,,1
16485,16482,0,1,,hanm_sd,hanm,,Daily,sd,daily_hanm_sd,Series,,,,1
16486,16482,0,1,,hanm_mm,hanm,,Daily,mm,daily_hanm_mm,Series,,,,1
16487,16482,0,1,,hanm_mx,hanm,,Daily,mx,daily_hanm_mx,Series,,,,1
8129,8075,1,1,,instant,,,,,folder2014dec10160654475,,,,,1
12845,12843,1,0,,daily,,,,,,,,,,0
16488,16482,0,1,,hanm_mn,hanm,,Daily,mn,daily_hanm_mn,Series,,,,1
16489,16482,0,1,,hanm_ss,hanm,,Daily,ss,daily_hanm_ss,Series,,,,1
18156,18146,0,18156,,qspw_xpc,qspw,,Irregular,xpc,instant_qspw_xpc,Series,,,,1
16491,16490,1,1,,daily,,,,,folder2017may30130219016,Series,,,,1
16492,16491,0,1,,hawm_pc,hawm,,Daily,pc,daily_hawm_pc,Series,,,,1
16493,16491,0,1,,hawm_se,hawm,,Daily,se,daily_hawm_se,Series,,,,1
16494,16491,0,1,,hawm_sd,hawm,,Daily,sd,daily_hawm_sd,Series,,,,1
16495,16491,0,1,,hawm_mm,hawm,,Daily,mm,daily_hawm_mm,Series,,,,1
16496,16491,0,1,,hawm_mx,hawm,,Daily,mx,daily_hawm_mx,Series,,,,1
16497,16491,0,1,,hawm_mn,hawm,,Daily,mn,daily_hawm_mn,Series,,,,1
16498,16491,0,1,,hawm_ss,hawm,,Daily,ss,daily_hawm_ss,Series,,,,1
16499,15476,1,1,,daily,,,,,folder2017may30130219725,Series,,,,1
16500,16499,0,1,,hoom_pc,hoom,,Daily,pc,daily_hoom_pc,Series,,,,1
16501,16499,0,1,,hoom_se,hoom,,Daily,se,daily_hoom_se,Series,,,,1
16502,16499,0,1,,hoom_sd,hoom,,Daily,sd,daily_hoom_sd,Series,,,,1
16503,16499,0,1,,hoom_mm,hoom,,Daily,mm,daily_hoom_mm,Series,,,,1
16504,16499,0,1,,hoom_mx,hoom,,Daily,mx,daily_hoom_mx,Series,,,,1
16505,16499,0,1,,hoom_mn,hoom,,Daily,mn,daily_hoom_mn,Series,,,,1
16506,16499,0,1,,hoom_ss,hoom,,Daily,ss,daily_hoom_ss,Series,,,,1
16507,15503,1,1,,daily,,,,,folder2017may30130221641,Series,,,,1
16508,16507,0,1,,krcm_pc,krcm,,Daily,pc,daily_krcm_pc,Series,,,,1
16509,16507,0,1,,krcm_se,krcm,,Daily,se,daily_krcm_se,Series,,,,1
16510,16507,0,1,,krcm_sd,krcm,,Daily,sd,daily_krcm_sd,Series,,,,1
16511,16507,0,1,,krcm_mm,krcm,,Daily,mm,daily_krcm_mm,Series,,,,1
16512,16507,0,1,,krcm_mx,krcm,,Daily,mx,daily_krcm_mx,Series,,,,1
16513,16507,0,1,,krcm_mn,krcm,,Daily,mn,daily_krcm_mn,Series,,,,1
16514,16507,0,1,,krcm_ss,krcm,,Daily,ss,daily_krcm_ss,Series,,,,1
16517,16516,0,1,,lvrm_pc,lvrm,,Daily,pc,daily_lvrm_pc,Series,,,,1
16518,16516,0,1,,lvrm_se,lvrm,,Daily,se,daily_lvrm_se,Series,,,,1
16519,16516,0,1,,lvrm_sd,lvrm,,Daily,sd,daily_lvrm_sd,Series,,,,1
16520,16516,0,1,,lvrm_mm,lvrm,,Daily,mm,daily_lvrm_mm,Series,,,,1
16521,16516,0,1,,lvrm_mx,lvrm,,Daily,mx,daily_lvrm_mx,Series,,,,1
16522,16516,0,1,,lvrm_mn,lvrm,,Daily,mn,daily_lvrm_mn,Series,,,,1
16523,16516,0,1,,lvrm_ss,lvrm,,Daily,ss,daily_lvrm_ss,Series,,,,1
18158,18157,1,1,,instant,,,,,folder2017jun21131753770,Series,,,,1
16525,16524,1,1,,daily,,,,,folder2017may30130223217,Series,,,,1
16526,16525,0,1,,lmhm_pc,lmhm,,Daily,pc,daily_lmhm_pc,Series,,,,1
16527,16525,0,1,,lmhm_se,lmhm,,Daily,se,daily_lmhm_se,Series,,,,1
16528,16525,0,1,,lmhm_sd,lmhm,,Daily,sd,daily_lmhm_sd,Series,,,,1
16529,16525,0,1,,lmhm_mm,lmhm,,Daily,mm,daily_lmhm_mm,Series,,,,1
16530,16525,0,1,,lmhm_mx,lmhm,,Daily,mx,daily_lmhm_mx,Series,,,,1
16531,16525,0,1,,lmhm_mn,lmhm,,Daily,mn,daily_lmhm_mn,Series,,,,1
16532,16525,0,1,,lmhm_ss,lmhm,,Daily,ss,daily_lmhm_ss,Series,,,,1
18159,18157,1,2,,daily,,,,,folder2017jun21131754067,Series,,,,1
16534,16533,1,1,,daily,,,,,folder2017may30130223994,Series,,,,1
16535,16534,0,1,,bskm_pc,bskm,,Daily,pc,daily_bskm_pc,Series,,,,1
16536,16534,0,1,,bskm_se,bskm,,Daily,se,daily_bskm_se,Series,,,,1
16537,16534,0,1,,bskm_sd,bskm,,Daily,sd,daily_bskm_sd,Series,,,,1
16538,16534,0,1,,bskm_mm,bskm,,Daily,mm,daily_bskm_mm,Series,,,,1
16539,16534,0,1,,bskm_mx,bskm,,Daily,mx,daily_bskm_mx,Series,,,,1
16540,16534,0,1,,bskm_mn,bskm,,Daily,mn,daily_bskm_mn,Series,,,,1
16541,16534,0,1,,bskm_ss,bskm,,Daily,ss,daily_bskm_ss,Series,,,,1
18160,18157,1,3,,quality,,,,,folder2017jun21131754363,Series,,,,1
16543,16542,1,1,,daily,,,,,folder2017may30130224695,Series,,,,1
16544,16543,0,1,,mplm_pc,mplm,,Daily,pc,daily_mplm_pc,Series,,,,1
16545,16543,0,1,,mplm_se,mplm,,Daily,se,daily_mplm_se,Series,,,,1
16546,16543,0,1,,mplm_sd,mplm,,Daily,sd,daily_mplm_sd,Series,,,,1
16547,16543,0,1,,mplm_mm,mplm,,Daily,mm,daily_mplm_mm,Series,,,,1
16548,16543,0,1,,mplm_mx,mplm,,Daily,mx,daily_mplm_mx,Series,,,,1
16549,16543,0,1,,mplm_mn,mplm,,Daily,mn,daily_mplm_mn,Series,,,,1
16550,16543,0,1,,mplm_ss,mplm,,Daily,ss,daily_mplm_ss,Series,,,,1
18161,18158,0,18161,,sexw_ch,sexw,feet,Irregular,ch,instant_sexw_ch,Series,,,,1
16552,16551,1,1,,daily,,,,,folder2017may30130225562,Series,,,,1
16553,16552,0,1,,manm_pc,manm,,Daily,pc,daily_manm_pc,Series,,,,1
16554,16552,0,1,,manm_se,manm,,Daily,se,daily_manm_se,Series,,,,1
16555,16552,0,1,,manm_sd,manm,,Daily,sd,daily_manm_sd,Series,,,,1
16556,16552,0,1,,manm_mm,manm,,Daily,mm,daily_manm_mm,Series,,,,1
16557,16552,0,1,,manm_mx,manm,,Daily,mx,daily_manm_mx,Series,,,,1
16558,16552,0,1,,manm_mn,manm,,Daily,mn,daily_manm_mn,Series,,,,1
16559,16552,0,1,,manm_ss,manm,,Daily,ss,daily_manm_ss,Series,,,,1
18253,18248,0,18253,sum,yrcw_hj,yrcw,feet,Irregular,hj,instant_yrcw_hj,CalculationSeries,,LookupShift(yrcw_gh),,1
16561,16560,1,1,,daily,,,,,folder2017may30130226847,Series,,,,1
16562,16561,0,1,,mspm_pc,mspm,,Daily,pc,daily_mspm_pc,Series,,,,1
16563,16561,0,1,,mspm_se,mspm,,Daily,se,daily_mspm_se,Series,,,,1
16564,16561,0,1,,mspm_sd,mspm,,Daily,sd,daily_mspm_sd,Series,,,,1
16565,16561,0,1,,mspm_mm,mspm,,Daily,mm,daily_mspm_mm,Series,,,,1
16566,16561,0,1,,mspm_mx,mspm,,Daily,mx,daily_mspm_mx,Series,,,,1
16567,16561,0,1,,mspm_mn,mspm,,Daily,mn,daily_mspm_mn,Series,,,,1
16568,16561,0,1,,mspm_ss,mspm,,Daily,ss,daily_mspm_ss,Series,,,,1
16569,15551,1,1,,daily,,,,,folder2017may30130227507,Series,,,,1
11728,11727,1,0,,instant,,,,,,,,,,0
16570,16569,0,1,,mtkm_pc,mtkm,,Daily,pc,daily_mtkm_pc,Series,,,,1
16571,16569,0,1,,mtkm_se,mtkm,,Daily,se,daily_mtkm_se,Series,,,,1
16572,16569,0,1,,mtkm_sd,mtkm,,Daily,sd,daily_mtkm_sd,Series,,,,1
16573,16569,0,1,,mtkm_mm,mtkm,,Daily,mm,daily_mtkm_mm,Series,,,,1
16574,16569,0,1,,mtkm_mx,mtkm,,Daily,mx,daily_mtkm_mx,Series,,,,1
16575,16569,0,1,,mtkm_mn,mtkm,,Daily,mn,daily_mtkm_mn,Series,,,,1
16576,16569,0,1,,mtkm_ss,mtkm,,Daily,ss,daily_mtkm_ss,Series,,,,1
16578,16577,1,1,,daily,,,,,folder2017may30130228180,Series,,,,1
16579,16578,0,1,,nzcm_pc,nzcm,,Daily,pc,daily_nzcm_pc,Series,,,,1
16580,16578,0,1,,nzcm_se,nzcm,,Daily,se,daily_nzcm_se,Series,,,,1
16581,16578,0,1,,nzcm_sd,nzcm,,Daily,sd,daily_nzcm_sd,Series,,,,1
16582,16578,0,1,,nzcm_mm,nzcm,,Daily,mm,daily_nzcm_mm,Series,,,,1
16583,16578,0,1,,nzcm_mx,nzcm,,Daily,mx,daily_nzcm_mx,Series,,,,1
16584,16578,0,1,,nzcm_mn,nzcm,,Daily,mn,daily_nzcm_mn,Series,,,,1
16585,16578,0,1,,nzcm_ss,nzcm,,Daily,ss,daily_nzcm_ss,Series,,,,1
16586,15561,1,1,,daily,,,,,folder2017may30130228899,Series,,,,1
16587,16586,0,1,,noim_pc,noim,,Daily,pc,daily_noim_pc,Series,,,,1
16588,16586,0,1,,noim_se,noim,,Daily,se,daily_noim_se,Series,,,,1
16589,16586,0,1,,noim_sd,noim,,Daily,sd,daily_noim_sd,Series,,,,1
16590,16586,0,1,,noim_mm,noim,,Daily,mm,daily_noim_mm,Series,,,,1
16591,16586,0,1,,noim_mx,noim,,Daily,mx,daily_noim_mx,Series,,,,1
16592,16586,0,1,,noim_mn,noim,,Daily,mn,daily_noim_mn,Series,,,,1
16593,16586,0,1,,noim_ss,noim,,Daily,ss,daily_noim_ss,Series,,,,1
16594,8958,1,2,,daily,,,,,folder2017may30130229541,Series,,,,1
16595,16594,0,1,,nfjm_pc,nfjm,,Daily,pc,daily_nfjm_pc,Series,,,,1
16596,16594,0,1,,nfjm_se,nfjm,,Daily,se,daily_nfjm_se,Series,,,,1
16598,16594,0,1,,nfjm_mm,nfjm,,Daily,mm,daily_nfjm_mm,Series,,,,1
16599,16594,0,1,,nfjm_mx,nfjm,,Daily,mx,daily_nfjm_mx,Series,,,,1
16600,16594,0,1,,nfjm_mn,nfjm,,Daily,mn,daily_nfjm_mn,Series,,,,1
8055,8024,1,1,,instant,,,,,folder2014dec10154802260,,,,,1
16601,16594,0,1,,nfjm_ss,nfjm,,Daily,ss,daily_nfjm_ss,Series,,,,1
16602,15583,1,1,,daily,,,,,folder2017may30130230185,Series,,,,1
16603,16602,0,1,,picm_pc,picm,,Daily,pc,daily_picm_pc,Series,,,,1
16604,16602,0,1,,picm_se,picm,,Daily,se,daily_picm_se,Series,,,,1
16605,16602,0,1,,picm_sd,picm,,Daily,sd,daily_picm_sd,Series,,,,1
16606,16602,0,1,,picm_mm,picm,,Daily,mm,daily_picm_mm,Series,,,,1
16607,16602,0,1,,picm_mx,picm,,Daily,mx,daily_picm_mx,Series,,,,1
16608,16602,0,1,,picm_mn,picm,,Daily,mn,daily_picm_mn,Series,,,,1
16609,16602,0,1,,picm_ss,picm,,Daily,ss,daily_picm_ss,Series,,,,1
18162,18158,0,18162,sum,sexw_qc,sexw,cfs,Irregular,qc,instant_sexw_qc,CalculationSeries,,"FileRatingTableInterpolate(sexw_ch+LookupShift(sexw_ch),""sexw_qc.txt"")",,1
16611,16610,1,1,,daily,,,,,folder2017may30130230916,Series,,,,1
16612,16611,0,1,,porm_pc,porm,,Daily,pc,daily_porm_pc,Series,,,,1
16613,16611,0,1,,porm_se,porm,,Daily,se,daily_porm_se,Series,,,,1
16614,16611,0,1,,porm_sd,porm,,Daily,sd,daily_porm_sd,Series,,,,1
16615,16611,0,1,,porm_mm,porm,,Daily,mm,daily_porm_mm,Series,,,,1
16616,16611,0,1,,porm_mx,porm,,Daily,mx,daily_porm_mx,Series,,,,1
16617,16611,0,1,,porm_mn,porm,,Daily,mn,daily_porm_mn,Series,,,,1
16618,16611,0,1,,porm_ss,porm,,Daily,ss,daily_porm_ss,Series,,,,1
16619,15619,1,1,,daily,,,,,folder2017may30130231862,Series,,,,1
16620,16619,0,1,,sdmm_pc,sdmm,,Daily,pc,daily_sdmm_pc,Series,,,,1
16621,16619,0,1,,sdmm_se,sdmm,,Daily,se,daily_sdmm_se,Series,,,,1
16622,16619,0,1,,sdmm_sd,sdmm,,Daily,sd,daily_sdmm_sd,Series,,,,1
16623,16619,0,1,,sdmm_mm,sdmm,,Daily,mm,daily_sdmm_mm,Series,,,,1
16624,16619,0,1,,sdmm_mx,sdmm,,Daily,mx,daily_sdmm_mx,Series,,,,1
16625,16619,0,1,,sdmm_mn,sdmm,,Daily,mn,daily_sdmm_mn,Series,,,,1
16626,16619,0,1,,sdmm_ss,sdmm,,Daily,ss,daily_sdmm_ss,Series,,,,1
18163,18158,0,18163,sum,sexw_hh,sexw,feet,Irregular,hh,instant_sexw_hh,CalculationSeries,,LookupShift(sexw_ch),,1
16628,16627,1,1,,daily,,,,,folder2017may30130232595,Series,,,,1
16629,16628,0,1,,sqpm_pc,sqpm,,Daily,pc,daily_sqpm_pc,Series,,,,1
16630,16628,0,1,,sqpm_se,sqpm,,Daily,se,daily_sqpm_se,Series,,,,1
16631,16628,0,1,,sqpm_sd,sqpm,,Daily,sd,daily_sqpm_sd,Series,,,,1
16632,16628,0,1,,sqpm_mm,sqpm,,Daily,mm,daily_sqpm_mm,Series,,,,1
16633,16628,0,1,,sqpm_mx,sqpm,,Daily,mx,daily_sqpm_mx,Series,,,,1
16634,16628,0,1,,sqpm_mn,sqpm,,Daily,mn,daily_sqpm_mn,Series,,,,1
16635,16628,0,1,,sqpm_ss,sqpm,,Daily,ss,daily_sqpm_ss,Series,,,,1
16637,16636,1,1,,daily,,,,,folder2017may30130233344,Series,,,,1
16638,16637,0,1,,stam_pc,stam,,Daily,pc,daily_stam_pc,Series,,,,1
16639,16637,0,1,,stam_se,stam,,Daily,se,daily_stam_se,Series,,,,1
16640,16637,0,1,,stam_sd,stam,,Daily,sd,daily_stam_sd,Series,,,,1
16641,16637,0,1,,stam_mm,stam,,Daily,mm,daily_stam_mm,Series,,,,1
16642,16637,0,1,,stam_mx,stam,,Daily,mx,daily_stam_mx,Series,,,,1
16643,16637,0,1,,stam_mn,stam,,Daily,mn,daily_stam_mn,Series,,,,1
16644,16637,0,1,,stam_ss,stam,,Daily,ss,daily_stam_ss,Series,,,,1
16646,16645,1,1,,daily,,,,,folder2017may30130234036,Series,,,,1
16647,16646,0,1,,sttm_pc,sttm,,Daily,pc,daily_sttm_pc,Series,,,,1
16648,16646,0,1,,sttm_se,sttm,,Daily,se,daily_sttm_se,Series,,,,1
8361,8308,1,91,,daily,,,,,folder2014dec11161205836,,,,,1
16649,16646,0,1,,sttm_sd,sttm,,Daily,sd,daily_sttm_sd,Series,,,,1
16650,16646,0,1,,sttm_mm,sttm,,Daily,mm,daily_sttm_mm,Series,,,,1
11729,11727,1,0,,daily,,,,,,,,,,0
16651,16646,0,1,,sttm_mx,sttm,,Daily,mx,daily_sttm_mx,Series,,,,1
16652,16646,0,1,,sttm_mn,sttm,,Daily,mn,daily_sttm_mn,Series,,,,1
16653,16646,0,1,,sttm_ss,sttm,,Daily,ss,daily_sttm_ss,Series,,,,1
16655,16654,1,1,,daily,,,,,folder2017may30130234770,Series,,,,1
16656,16655,0,1,,tpem_pc,tpem,,Daily,pc,daily_tpem_pc,Series,,,,1
16657,16655,0,1,,tpem_se,tpem,,Daily,se,daily_tpem_se,Series,,,,1
16658,16655,0,1,,tpem_sd,tpem,,Daily,sd,daily_tpem_sd,Series,,,,1
16659,16655,0,1,,tpem_mm,tpem,,Daily,mm,daily_tpem_mm,Series,,,,1
16660,16655,0,1,,tpem_mx,tpem,,Daily,mx,daily_tpem_mx,Series,,,,1
16661,16655,0,1,,tpem_mn,tpem,,Daily,mn,daily_tpem_mn,Series,,,,1
16662,16655,0,1,,tpem_ss,tpem,,Daily,ss,daily_tpem_ss,Series,,,,1
16663,15675,1,1,,daily,,,,,folder2017may30130235591,Series,,,,1
16664,16663,0,1,,tmcm_pc,tmcm,,Daily,pc,daily_tmcm_pc,Series,,,,1
16665,16663,0,1,,tmcm_se,tmcm,,Daily,se,daily_tmcm_se,Series,,,,1
16666,16663,0,1,,tmcm_sd,tmcm,,Daily,sd,daily_tmcm_sd,Series,,,,1
16667,16663,0,1,,tmcm_mm,tmcm,,Daily,mm,daily_tmcm_mm,Series,,,,1
16668,16663,0,1,,tmcm_mx,tmcm,,Daily,mx,daily_tmcm_mx,Series,,,,1
16669,16663,0,1,,tmcm_mn,tmcm,,Daily,mn,daily_tmcm_mn,Series,,,,1
16670,16663,0,1,,tmcm_ss,tmcm,,Daily,ss,daily_tmcm_ss,Series,,,,1
16671,15684,1,1,,daily,,,,,folder2017may30130236615,Series,,,,1
16672,16671,0,1,,twlm_pc,twlm,,Daily,pc,daily_twlm_pc,Series,,,,1
16673,16671,0,1,,twlm_se,twlm,,Daily,se,daily_twlm_se,Series,,,,1
16674,16671,0,1,,twlm_sd,twlm,,Daily,sd,daily_twlm_sd,Series,,,,1
16675,16671,0,1,,twlm_mm,twlm,,Daily,mm,daily_twlm_mm,Series,,,,1
16676,16671,0,1,,twlm_mx,twlm,,Daily,mx,daily_twlm_mx,Series,,,,1
16677,16671,0,1,,twlm_mn,twlm,,Daily,mn,daily_twlm_mn,Series,,,,1
16678,16671,0,1,,twlm_ss,twlm,,Daily,ss,daily_twlm_ss,Series,,,,1
18165,18164,1,1,,instant,,,,,folder2017jun21132844746,Series,,,,1
16680,16679,1,1,,daily,,,,,folder2017may30130237380,Series,,,,1
16681,16680,0,1,,walm_pc,walm,,Daily,pc,daily_walm_pc,Series,,,,1
